prog,pca_category,duration_scaled,frequency_change_scaled,direction_scaled
2725,C,0.186970494,1420.134562,886.4130564
2726,A,0.320520847,2163.228229,-706.71184
2727,B,0.213680564,2278.820577,294.327421
2728,C,0.186970494,1453.160947,777.3783279
2729,B,0.284907419,1073.357518,-482.5465696
2730,C,0.186970494,1965.069917,905.4390873
2731,B,0.231487278,3220.072554,418.727785
2732,A,0.240390635,2130.201844,-1065.048572
2733,C,0.195873851,2410.926117,668.3899676
2734,B,0.302714133,1023.81794,-454.5067946
2735,B,0.231487278,1122.897096,-258.8356155
2736,C,0.204777207,2278.820577,923.8324348
2737,A,0.356134273,2410.926117,-687.7353609
2738,B,0.276004063,3137.50659,-175.8789327
2739,B,0.222583922,1849.477569,-1016.08627
2740,A,0.320520847,1766.911606,-1116.531675
2741,B,0.293810776,1832.964376,-497.4160851
2742,B,0.249293992,1188.949866,-373.1962606
2743,B,0.293810776,2394.412925,-456.672866
2744,B,0.222583922,3170.532975,396.1740015
2745,C,0.195873851,1502.700525,833.5142531
2746,B,0.293810776,1436.647754,-381.2138917
2747,A,0.204777207,2443.952502,-1316.61956
2748,B,0.267100706,1007.304747,-271.9922173
2749,B,0.320520847,1651.319258,-114.9868043
2750,B,0.267100706,2823.755931,-642.353
2751,C,0.186970494,1387.108177,932.7737535
2752,B,0.240390635,1172.436673,-959.4085337
2753,C,0.186970494,1023.81794,571.5456854
2754,C,0.204777207,2212.767805,1281.838767
2755,A,0.231487278,3286.125324,-807.7027127
2756,A,0.240390635,2344.873347,-1281.11747
2757,C,0.222583922,2328.360153,1040.442161
2758,C,0.186970494,1948.556724,810.9058492
2759,C,0.178067137,1453.160947,796.1764512
2760,B,0.293810776,2410.926117,-215.3306945
2761,C,0.213680564,1948.556724,1047.077354
2762,B,0.213680564,1056.844325,-813.9921787
2763,C,0.169163781,2889.808701,916.2600388
2764,A,0.240390635,2757.703161,-1087.192883
2765,A,0.267100706,2609.084428,-901.2512833
2766,C,0.207321023,6113.891602,1358.772371
2767,C,0.198250729,5402.526855,903.1952796
2768,C,0.209912536,5479.431152,874.4024573
2769,C,0.194363459,3326.110839,621.3228579
2770,C,0.151603498,5729.370118,313.6567291
2771,C,0.26951733,5883.178711,1798.567666
2772,C,0.174927114,6133.117675,1011.789032
2773,A,0.43537415,6825.256348,343.3863518
2774,C,0.16585682,5364.074707,1102.915284
2775,B,0.151603498,5171.813964,-78.73040393
2776,B,0.163265305,3864.440918,-504.4630184
2777,C,0.163265305,4306.640625,1285.212685
2778,C,0.198250729,6748.35205,681.1022773
2779,B,0.151603498,6344.604493,-200.4458377
2780,C,0.151603498,4729.614257,840.39716
2781,C,0.174927114,3825.98877,1077.988212
2782,B,0.209912536,3749.084473,-1038.741971
2783,C,0.198250729,5325.622559,722.5086214
2784,C,0.198250729,4287.41455,1059.058561
2785,C,0.151603498,6017.76123,394.8610879
2786,C,0.174927114,5479.431152,506.7106238
2787,C,0.174927114,4268.188477,1147.191582
2788,C,0.198250729,4556.579589,1267.236328
2789,B,0.198250729,6190.795898,258.4510089
2790,C,0.174927114,3691.40625,248.8957491
2791,C,0.151603498,3825.98877,835.9637568
2792,C,0.174927114,4595.031738,717.4528196
2793,C,0.186588921,4421.99707,837.385423
2794,B,0.186588921,5825.500488,428.6977111
2795,C,0.163265305,4152.832032,410.7435786
2796,B,0.186588921,6325.378418,373.5052468
2797,C,0.163265305,3941.345214,623.526972
2798,C,0.174927114,4114.379882,1320.317068
2799,B,0.198250729,3941.345214,-1058.831279
2800,C,0.198250729,4364.318848,1221.188458
2801,C,0.174927114,4902.648925,1165.364615
2802,C,0.186588921,4806.518555,1409.043651
2803,C,0.174927114,4210.510254,240.8571555
2804,C,0.151603498,6383.056641,591.7745068
2805,B,0.139941691,4556.579589,-555.0354191
2806,C,0.186588921,5267.944336,417.0492029
2807,C,0.128279884,3633.728027,289.1054511
2808,B,0.198250729,5325.622559,193.8508498
2809,C,0.186588921,4806.518555,764.33392
2810,C,0.151603498,4268.188477,295.5340759
2811,C,0.163265305,3076.171875,424.2074968
2812,B,0.174927114,4671.936036,-251.0361971
2813,B,0.190476191,3710.632325,-218.7519505
2814,B,0.139941691,4268.188477,-813.1955761
2815,C,0.145124716,4691.162109,101.9967131
2816,C,0.163265305,4152.832032,626.4704946
2817,C,0.139941691,5133.361816,185.4139588
2818,C,0.163265305,3576.049805,640.8033916
2819,C,0.174927114,3922.119141,124.1258924
2820,B,0.174927114,4210.510254,27.35297263
2821,B,0.116618075,4056.701661,-244.0027825
2822,C,0.174927114,5325.622559,371.1200114
2823,B,0.174927114,4345.092773,-229.896673
2824,C,0.198250729,3691.40625,317.6068259
2825,B,0.163265305,4248.962402,-126.1125751
2826,C,0.154195011,4402.770996,376.1367214
2827,C,0.128279884,2999.267579,112.3491721
2828,B,0.181405896,4172.058105,-141.4586931
2829,C,0.163265305,3749.084473,310.1641195
2830,B,0.151603498,4787.29248,-56.19410829
2831,B,0.198250729,4133.605957,138.6925285
2832,C,0.151603498,4864.196777,400.4780398
2833,B,0.151603498,4152.832032,-286.4021279
2834,B,0.136054421,4229.736329,-43.30303684
2835,C,0.151603498,4152.832032,378.1359207
2836,C,0.186588921,3960.571289,590.589228
2837,C,0.145124716,3537.597657,265.8957623
2838,C,0.163265305,3922.119141,476.9083857
2839,B,0.174927114,4287.41455,-208.5367984
2840,C,0.163265305,3710.632325,896.9839289
2841,C,0.186588921,5094.909668,525.8335989
2842,B,0.174927114,5440.979004,173.4100848
2843,B,0.163265305,3383.789063,-359.1851268
2844,B,0.154195011,4902.648925,-168.8629847
2845,C,0.151603498,4345.092773,1159.801248
2846,C,0.128279884,5364.074707,392.2008398
2847,C,0.117913832,3672.180175,365.3850684
2848,B,0.151603498,4748.840332,-21.89884266
2849,B,0.199546486,4902.648925,-190.5370359
2850,C,0.181405896,3845.214845,258.0838457
2851,B,0.190476191,3941.345214,107.1196245
2852,B,0.163265305,5440.979004,-140.514732
2853,C,0.126984127,3172.302246,10.93579026
2854,B,0.172335602,4614.257813,-2.96895907
2855,C,0.163265305,4095.153809,976.1337714
2856,B,0.154195011,6806.030273,-161.1906484
2857,B,0.136054421,3037.719727,-519.0744979
2858,B,0.190476191,4152.832032,-340.4776618
2859,C,0.154195011,4325.8667,131.7857772
2860,C,0.172335602,3749.084473,266.8803098
2861,B,0.172335602,4191.28418,-49.27941527
2862,B,0.154195011,4037.475586,-72.93095371
2863,B,0.172335602,3902.893066,-242.1343841
2864,C,0.172335602,4556.579589,652.4989691
2865,B,0.181405896,3825.98877,-315.9979977
2866,C,0.199546486,4152.832032,360.4300198
2867,C,0.190476191,5056.45752,571.744243
2868,C,0.172335602,3979.797363,321.0843352
2869,C,0.154195011,4883.422852,552.1079629
2870,C,0.136054421,3864.440918,53.25985079
2871,B,0.199546486,4268.188477,128.3911095
2872,C,0.136054421,3768.310546,-102.1088518
2873,C,0.145124716,3210.754395,116.2267674
2874,C,0.136054421,4325.8667,386.7321918
2875,B,0.154195011,4825.744629,-915.5722682
2876,B,0.190476191,4633.483888,156.5153423
2877,C,0.154195011,4460.44922,502.3829954
2878,B,0.108843538,5844.726563,-258.1346766
2879,B,0.217687075,4306.640625,-17.51423351
2880,C,0.136054421,3229.98047,-177.0089295
2881,C,0.163265305,3652.954102,8.965630932
2882,B,0.163265305,4921.875,-87.44887148
2883,C,0.190476191,4402.770996,381.1267825
2884,B,0.172335602,4787.29248,27.28480798
2885,B,0.172335602,4075.927734,-88.74693868
2886,B,0.199546486,4960.327148,131.2568368
2887,A,0.344671202,3249.206543,-761.8190948
2888,B,0.390022675,2576.293945,-152.7280579
2889,B,0.290249434,4325.8667,5.136452566
2890,B,0.335600907,4729.614257,138.0244031
2891,B,0.272108843,4941.101075,-506.4215645
2892,B,0.308390023,3999.023438,-509.752745
2893,B,0.326530613,5287.170411,-75.51705614
2894,A,0.453514739,1807.250977,-596.4517788
2895,A,0.39909297,3979.797363,-345.9952577
2896,B,0.335600907,5267.944336,195.8544986
2897,B,0.362811791,5306.396484,202.6693464
2898,C,0.145124716,4383.544921,621.6392295
2899,B,0.181405896,3864.440918,-745.7629157
2900,A,0.444444445,3595.275879,-527.9217182
2901,B,0.190476191,3652.954102,134.7117627
2902,A,0.362811791,3306.884766,-740.4377466
2903,A,0.335600907,2403.259277,-955.6094877
2904,B,0.290249434,4325.8667,-409.2342866
2905,B,0.390022675,1614.990234,-470.6978618
2906,A,0.353741496,3537.597657,-460.823593
2907,B,0.426303855,3749.084473,113.7784888
2908,A,0.371882086,3999.023438,-479.0384566
2909,B,0.281179138,4998.779296,115.4081812
2910,B,0.299319729,4691.162109,-35.00296513
2911,B,0.344671202,3768.310546,87.23824595
2912,B,0.326530613,4479.675293,-265.5297564
2913,A,0.43537415,4633.483888,-307.7388777
2914,B,0.181405896,4614.257813,-315.2949246
2915,B,0.281179138,3922.119141,-452.5562689
2916,B,0.417233561,5133.361816,175.449448
2917,B,0.317460318,4248.962402,-406.3341816
2918,B,0.20861678,4710.388184,156.391997
2919,B,0.22675737,3902.893066,-516.5635582
2920,B,0.335600907,4518.127441,-44.92907516
2921,A,0.281179138,4556.579589,-688.5545332
2922,B,0.217687075,4075.927734,-475.2665436
2923,B,0.281179138,4383.544921,-404.0217193
2924,B,0.335600907,2345.581055,-551.8583734
2925,B,0.253968254,4595.031738,-408.0814095
2926,B,0.235827664,4518.127441,64.3081102
2927,A,0.43537415,3076.171875,-273.1507288
2928,B,0.199546486,4095.153809,-187.5298918
2929,C,0.117913832,4056.701661,-80.65447804
2930,A,0.362811791,3191.52832,-797.2723202
2931,A,0.390022675,2807.006836,-493.8576107
2932,B,0.190476191,3941.345214,-463.9782438
2933,A,0.444444445,4671.936036,-41.90317654
2934,A,0.426303855,2768.554688,-387.8254338
2935,B,0.217687075,3883.666993,-322.7733898
2936,A,0.476838354,3210.754395,-761.2646957
2937,A,0.466472304,2422.485352,-1197.509561
2938,A,0.590864918,1595.76416,-827.5043305
2939,A,0.528668611,2460.9375,-948.0400573
2940,A,0.478134111,4248.962402,-1045.086531
2941,A,0.507936507,1864.9292,-1046.512966
2942,A,0.396501457,4325.8667,-422.6492432
2943,A,0.559766764,3172.302246,-956.6024202
2944,A,0.583090379,3153.076171,-969.7915279
2945,A,0.554583738,2749.328613,-1094.819108
2946,A,0.756721736,2614.746095,-1265.531514
2947,A,0.554583738,2326.35498,-1060.341275
2948,A,0.483965014,3806.762695,-851.7938505
2949,A,0.544217688,3287.658691,-1020.885808
2950,A,0.601230968,1730.34668,-1147.939809
2951,A,0.408163266,2922.363282,-607.7697288
2952,A,0.594752186,2537.841796,-1073.338314
2953,A,0.542274052,2537.841796,-1212.343783
2954,A,0.588921282,3037.719727,-546.8549868
2955,A,0.601230968,3749.084473,-1010.280938
2956,A,0.588921282,2422.485352,-1314.970475
2957,A,0.590864918,2922.363282,-891.2472807
2958,A,0.523485584,1884.155273,-1089.799682
2959,A,0.476838354,3056.9458,-1003.966046
2960,A,0.498866213,3249.206543,-518.3653879
2961,A,0.623906705,3479.919434,-731.8360534
2962,A,0.553935861,2999.267579,-738.6801938
2963,A,0.542274052,3076.171875,-1005.448977
2964,A,0.565597668,2441.711425,-799.5655307
2965,A,0.553935861,2864.685059,-936.1713352
2966,A,0.627146096,3191.52832,-763.085955
2967,A,0.544217688,2672.424316,-1135.060686
2968,A,0.554583738,2845.458984,-1043.570481
2969,A,0.518950438,2922.363282,-645.8935327
2970,A,0.530612245,3037.719727,-1069.30536
2971,A,0.530612245,2653.198243,-319.4065582
2972,A,0.588921282,3864.440918,-771.7082893
2973,A,0.524781341,2037.963868,-1397.067719
2974,A,0.653061225,2076.416016,-1318.876658
2975,A,0.571428571,2922.363282,-701.0491732
2976,A,0.396501457,2768.554688,-875.8113618
2977,A,0.564949789,2403.259277,-1086.894422
2978,A,0.594752186,3153.076171,-1249.421557
2979,A,0.565597668,2768.554688,-354.9269496
2980,A,0.548104957,3364.562988,-983.6319955
2981,A,0.523485584,2980.041504,-1045.988973
2982,A,0.523485584,3095.39795,-1047.149533
2983,A,0.594752186,2384.033204,-909.6611948
2984,A,0.571428571,2768.554688,-935.3295991
2985,A,0.559766764,4595.031738,-280.06367
2986,A,0.663427275,2037.963868,-1217.597957
2987,A,0.621963071,2172.546388,-1339.664618
2988,A,0.583090379,2345.581055,-917.565358
2989,A,0.542274052,3383.789063,-1171.030489
2990,A,0.549400713,1730.34668,-933.2749164
2991,A,0.678976352,2826.232911,-1158.666472
2992,A,0.647878198,2403.259277,-1170.357079
2993,A,0.621963071,2633.972168,-864.0751314
2994,A,0.542274052,2749.328613,-1106.714303
2995,A,0.577259475,3056.9458,-978.6271657
2996,A,0.627146096,2537.841796,-980.6363091
2997,A,0.41399417,2826.232911,-897.1696366
2998,A,0.513119534,1384.277344,-1271.519181
2999,A,0.50728863,2384.033204,-1100.935444
3000,A,0.554583738,3172.302246,-508.3577141
3001,A,0.61159702,3133.850098,-790.6224675
3002,A,0.559766764,2960.81543,-1253.16059
3003,A,0.577259475,2826.232911,-914.2377102
3004,A,0.542274052,2922.363282,-928.0869845
3005,A,0.548104957,2576.293945,-997.9822025
3006,A,0.559766764,3133.850098,-771.3644327
3007,A,0.548104957,2633.972168,-1198.273204
3008,A,0.524781341,2845.458984,-789.6252675
3009,A,0.632329121,2076.416016,-1292.740113
3010,A,0.585681891,2557.067871,-1179.442086
3011,A,0.518950438,2345.581055,-935.4742991
3012,A,0.518302559,1826.47705,-1175.735144
3013,A,0.542274052,3133.850098,-945.8995302
3014,A,0.571428571,3364.562988,-1120.255835
3015,A,0.571428571,3095.39795,-791.4702777
3016,A,0.542274052,3172.302246,-488.1501427
3017,A,0.580498866,2768.554688,-1055.971968
3018,A,0.663427275,2826.232911,-1104.422509
3019,A,0.640103661,2249.450684,-1081.297754
3020,A,0.623906705,2864.685059,-1208.52008
3021,A,0.596047943,2287.902832,-957.6442882
3022,A,0.601230968,2095.642089,-825.6499788
3023,A,0.601230968,2114.868164,-1332.687695
3024,A,0.554583738,2076.416016,-1081.439794
3025,A,0.642695173,2614.746095,-1442.430066
3026,A,0.544217688,2364.807129,-535.8249229
3027,A,0.616780045,1961.05957,-1042.647254
3028,A,0.559766764,2730.102539,-905.1980218
3029,A,0.518302559,2268.676757,-917.21531
3030,A,0.564949789,2287.902832,-897.703725
3031,A,0.564949789,1614.990234,-847.5803013
3032,A,0.616780045,2653.198243,-1091.715048
3033,A,0.627146096,1845.703125,-1105.40118
3034,A,0.642695173,1980.285645,-1121.146556
3035,A,0.61159702,3076.171875,-748.3334791
3036,A,0.653061225,3479.919434,-897.4899063
3037,A,0.554583738,2230.224609,-1102.941063
3038,A,0.528668611,3056.9458,-467.5945927
3039,A,0.658892129,2730.102539,-1056.042001
3040,A,0.600583091,2999.267579,-1241.272311
3041,A,0.585681891,2307.128907,-1056.422739
3042,A,0.621963071,1826.47705,-1249.43206
3043,A,0.570132814,1057.434082,-1070.951352
3044,A,0.621963071,2153.320313,-1081.097988
3045,A,0.575315841,1884.155273,-1162.215414
3046,A,0.600583091,2845.458984,-1144.708776
3047,A,0.554583738,2730.102539,-932.6904559
3048,A,0.601230968,2557.067871,-1076.168938
3049,A,0.637512148,1768.798828,-1145.008032
3050,A,0.632329121,3133.850098,-1177.571481
3051,A,0.678976352,2537.841796,-1364.771
3052,A,0.585681891,3345.336914,-1108.863869
3053,A,0.637512148,2210.998536,-549.4725207
3054,A,0.600583091,2960.81543,-1207.004176
3055,A,0.523485584,2518.615723,-634.6925473
3056,A,0.606413995,2210.998536,-1189.174257
3057,A,0.596047943,1711.120606,-676.2466745
3058,A,0.647878198,2153.320313,-1070.520298
3059,A,0.601230968,1634.216309,-1260.811058
3060,A,0.565597668,2345.581055,-1170.321168
3061,A,0.588921282,3403.015138,-837.7571084
3062,A,0.580498866,1480.407715,-767.7596421
3063,A,0.575315841,2845.458984,-953.14704
3064,A,0.564949789,1730.34668,-547.1889157
3065,A,0.635568513,2845.458984,-338.3781566
3066,A,0.590864918,1845.703125,-1152.124992
3067,A,0.585681891,2153.320313,-907.8096966
3068,A,0.627146096,3037.719727,-1047.438999
3069,A,0.583090379,2922.363282,-938.3675898
3070,A,0.596047943,2845.458984,-603.5949879
3071,A,0.530612245,3056.9458,-747.5699039
3072,A,0.627146096,3249.206543,-726.7196004
3073,A,0.616780045,2537.841796,-1530.23101
3074,A,0.559766764,4114.379882,-663.9752005
3075,A,0.585681891,1884.155273,-595.3983471
3076,A,0.621963071,2807.006836,-1043.391689
3077,A,0.653061225,2384.033204,-1387.342286
3078,A,0.528668611,2980.041504,-1075.16084
3079,A,0.606413995,2018.737793,-1306.090354
3080,A,0.580498866,3153.076171,-928.8286809
3081,A,0.564949789,2499.389648,-746.9920468
3082,A,0.585681891,2633.972168,-571.591013
3083,A,0.65824425,2557.067871,-1127.549373
3084,A,0.596047943,2076.416016,-798.432895
3085,A,0.621963071,1788.024902,-735.5264871
3086,A,0.596047943,2653.198243,-724.3988384
3087,A,0.663427275,2595.52002,-1452.847706
3088,A,0.616780045,3326.110839,-1233.385244
3089,A,0.70489148,3037.719727,-1212.041061
3090,A,0.588921282,2557.067871,-1205.559507
3091,A,0.627146096,2557.067871,-959.2453089
3092,A,0.632329121,2941.589355,-910.5670896
3093,A,0.616780045,3441.467286,-944.8171311
3094,A,0.570132814,3749.084473,-897.4447471
3095,A,0.61159702,1461.181641,-1069.933195
3096,A,0.632329121,2403.259277,-1279.804514
3097,A,0.596047943,2018.737793,-1145.579247
3098,A,0.632329121,2845.458984,-1013.520254
3099,A,0.600583091,3018.493652,-936.3412789
3100,A,0.618075802,2134.094238,-1423.516964
3101,A,0.588921282,2518.615723,-1214.130897
3102,A,0.606413995,2307.128907,-1102.099422
3103,A,0.509232264,2268.676757,-881.1453373
3104,A,0.588921282,2807.006836,-1030.034745
3105,A,0.396501457,711.3647461,-1047.053236
3106,A,0.447035957,1634.216309,-1536.318961
3107,A,0.48590865,2653.198243,-1191.488335
3108,A,0.670553936,2903.137207,-1134.681361
3109,A,0.577259475,2114.868164,-1125.179721
3110,A,0.470359573,3210.754395,-1318.373671
3111,A,0.711370263,2999.267579,-1093.072824
3112,B,0.279883382,4652.709961,-436.9061859
3113,A,0.600583091,3941.345214,-717.2490832
3114,A,0.641399416,1749.572754,-1369.550443
3115,A,0.454810496,1307.373047,-750.827548
3116,A,0.38483965,1980.285645,-878.0436741
3117,A,0.559766764,3306.884766,-1322.375129
3118,A,0.635568513,2518.615723,-1057.878189
3119,A,0.635568513,3191.52832,-1338.947634
3120,A,0.682215743,2403.259277,-1189.582342
3121,A,0.612244898,2576.293945,-1537.531067
3122,A,0.594752186,2903.137207,-1094.966519
3123,A,0.575315841,3172.302246,-1374.997941
3124,A,0.635568513,2441.711425,-891.4630127
3125,A,0.585681891,2364.807129,-839.7997036
3126,A,0.567541302,3114.624023,-1248.865228
3127,A,0.553935861,2903.137207,-1152.53718
3128,A,0.404275996,942.0776368,-1092.263368
3129,A,0.48590865,2057.189941,-863.2307204
3130,A,0.606413995,2653.198243,-1003.686351
3131,A,0.533851636,1326.599121,-1196.641187
3132,A,0.548104957,2480.163575,-951.3494729
3133,A,0.551992225,2499.389648,-1259.678949
3134,A,0.635568513,2864.685059,-1099.229666
3135,A,0.567541302,3383.789063,-1242.582901
3136,A,0.322643343,1057.434082,-1069.04748
3137,A,0.33430515,922.8515625,-1049.944586
3138,A,0.635568513,3287.658691,-913.7682614
3139,A,0.583090379,2422.485352,-938.1034579
